date,atm_id,location_type,day_of_week,is_weekend,withdrawal_amount
2024-05-31,ATM_1,Urban,Friday,0,564066
2024-06-01,ATM_1,Urban,Saturday,1,657904
2024-06-02,ATM_1,Urban,Sunday,1,795202
2024-06-03,ATM_1,Urban,Monday,0,651299
2024-06-04,ATM_1,Urban,Tuesday,0,589541
2024-06-05,ATM_1,Urban,Wednesday,0,741593
2024-06-06,ATM_1,Urban,Thursday,0,492530
2024-06-07,ATM_1,Urban,Friday,0,409453
2024-06-08,ATM_1,Urban,Saturday,1,523298
2024-06-09,ATM_1,Urban,Sunday,1,636660
2024-06-10,ATM_1,Urban,Monday,0,658972
2024-06-11,ATM_1,Urban,Tuesday,0,537380
2024-06-12,ATM_1,Urban,Wednesday,0,437586
2024-06-13,ATM_1,Urban,Thursday,0,437599
2024-06-14,ATM_1,Urban,Friday,0,582752
2024-06-15,ATM_1,Urban,Saturday,1,516734
2024-06-16,ATM_1,Urban,Sunday,1,541623
2024-06-17,ATM_1,Urban,Monday,0,450012
2024-06-18,ATM_1,Urban,Tuesday,0,496123
2024-06-19,ATM_1,Urban,Wednesday,0,435252
2024-06-20,ATM_1,Urban,Thursday,0,597055
2024-06-21,ATM_1,Urban,Friday,0,481141
2024-06-22,ATM_1,Urban,Saturday,1,642996
2024-06-23,ATM_1,Urban,Sunday,1,644086
2024-06-24,ATM_1,Urban,Monday,0,453049
2024-06-25,ATM_1,Urban,Tuesday,0,431981
2024-06-26,ATM_1,Urban,Wednesday,0,567095
2024-06-27,ATM_1,Urban,Thursday,0,548916
2024-06-28,ATM_1,Urban,Friday,0,601064
2024-06-29,ATM_1,Urban,Saturday,1,656490
2024-06-30,ATM_1,Urban,Sunday,1,598808
2024-07-01,ATM_1,Urban,Monday,0,608750
2024-07-02,ATM_1,Urban,Tuesday,0,653420
2024-07-03,ATM_1,Urban,Wednesday,0,618675
2024-07-04,ATM_1,Urban,Thursday,0,632889
2024-07-05,ATM_1,Urban,Friday,0,630993
2024-07-06,ATM_1,Urban,Saturday,1,535611
2024-07-07,ATM_1,Urban,Sunday,1,541382
2024-07-08,ATM_1,Urban,Monday,0,490565
2024-07-09,ATM_1,Urban,Tuesday,0,511490
2024-07-10,ATM_1,Urban,Wednesday,0,424773
2024-07-11,ATM_1,Urban,Thursday,0,397342
2024-07-12,ATM_1,Urban,Friday,0,474520
2024-07-13,ATM_1,Urban,Saturday,1,604865
2024-07-14,ATM_1,Urban,Sunday,1,580905
2024-07-15,ATM_1,Urban,Monday,0,511940
2024-07-16,ATM_1,Urban,Tuesday,0,436786
2024-07-17,ATM_1,Urban,Wednesday,0,643001
2024-07-18,ATM_1,Urban,Thursday,0,474732
2024-07-19,ATM_1,Urban,Friday,0,424476
2024-07-20,ATM_1,Urban,Saturday,1,646119
2024-07-21,ATM_1,Urban,Sunday,1,477537
2024-07-22,ATM_1,Urban,Monday,0,506921
2024-07-23,ATM_1,Urban,Tuesday,0,444877
2024-07-24,ATM_1,Urban,Wednesday,0,570747
2024-07-25,ATM_1,Urban,Thursday,0,514272
2024-07-26,ATM_1,Urban,Friday,0,557464
2024-07-27,ATM_1,Urban,Saturday,1,568538
2024-07-28,ATM_1,Urban,Sunday,1,682988
2024-07-29,ATM_1,Urban,Monday,0,422862
2024-07-30,ATM_1,Urban,Tuesday,0,412886
2024-07-31,ATM_1,Urban,Wednesday,0,599432
2024-08-01,ATM_1,Urban,Thursday,0,591590
2024-08-02,ATM_1,Urban,Friday,0,648281
2024-08-03,ATM_1,Urban,Saturday,1,686671
2024-08-04,ATM_1,Urban,Sunday,1,610587
2024-08-05,ATM_1,Urban,Monday,0,665017
2024-08-06,ATM_1,Urban,Tuesday,0,375442
2024-08-07,ATM_1,Urban,Wednesday,0,475356
2024-08-08,ATM_1,Urban,Thursday,0,323691
2024-08-09,ATM_1,Urban,Friday,0,469946
2024-08-10,ATM_1,Urban,Saturday,1,593551
2024-08-11,ATM_1,Urban,Sunday,1,663022
2024-08-12,ATM_1,Urban,Monday,0,577197
2024-08-13,ATM_1,Urban,Tuesday,0,497122
2024-08-14,ATM_1,Urban,Wednesday,0,513022
2024-08-15,ATM_1,Urban,Thursday,0,468660
2024-08-16,ATM_1,Urban,Friday,0,558207
2024-08-17,ATM_1,Urban,Saturday,1,512930
2024-08-18,ATM_1,Urban,Sunday,1,682006
2024-08-19,ATM_1,Urban,Monday,0,602306
2024-08-20,ATM_1,Urban,Tuesday,0,564571
2024-08-21,ATM_1,Urban,Wednesday,0,525951
2024-08-22,ATM_1,Urban,Thursday,0,342138
2024-08-23,ATM_1,Urban,Friday,0,523468
2024-08-24,ATM_1,Urban,Saturday,1,456626
2024-08-25,ATM_1,Urban,Sunday,1,606087
2024-08-26,ATM_1,Urban,Monday,0,521865
2024-08-27,ATM_1,Urban,Tuesday,0,538030
2024-08-28,ATM_1,Urban,Wednesday,0,497890
2024-08-29,ATM_1,Urban,Thursday,0,524118
2024-08-30,ATM_1,Urban,Friday,0,504225
2024-08-31,ATM_1,Urban,Saturday,1,534368
2024-09-01,ATM_1,Urban,Sunday,1,817863
2024-09-02,ATM_1,Urban,Monday,0,727188
2024-09-03,ATM_1,Urban,Tuesday,0,616798
2024-09-04,ATM_1,Urban,Wednesday,0,660701
2024-09-05,ATM_1,Urban,Thursday,0,733334
2024-09-06,ATM_1,Urban,Friday,0,609191
2024-09-07,ATM_1,Urban,Saturday,1,514953
2024-09-08,ATM_1,Urban,Sunday,1,550675
2024-09-09,ATM_1,Urban,Monday,0,388054
2024-09-10,ATM_1,Urban,Tuesday,0,571622
2024-09-11,ATM_1,Urban,Wednesday,0,398531
2024-09-12,ATM_1,Urban,Thursday,0,457250
2024-09-13,ATM_1,Urban,Friday,0,563948
2024-09-14,ATM_1,Urban,Saturday,1,714310
2024-09-15,ATM_1,Urban,Sunday,1,656921
2024-09-16,ATM_1,Urban,Monday,0,486760
2024-09-17,ATM_1,Urban,Tuesday,0,563300
2024-09-18,ATM_1,Urban,Wednesday,0,335573
2024-09-19,ATM_1,Urban,Thursday,0,379151
2024-09-20,ATM_1,Urban,Friday,0,570287
2024-09-21,ATM_1,Urban,Saturday,1,572977
2024-09-22,ATM_1,Urban,Sunday,1,547575
2024-09-23,ATM_1,Urban,Monday,0,512850
2024-09-24,ATM_1,Urban,Tuesday,0,578596
2024-09-25,ATM_1,Urban,Wednesday,0,509654
2024-09-26,ATM_1,Urban,Thursday,0,492335
2024-09-27,ATM_1,Urban,Friday,0,452115
2024-09-28,ATM_1,Urban,Saturday,1,598173
2024-09-29,ATM_1,Urban,Sunday,1,696488
2024-09-30,ATM_1,Urban,Monday,0,555551
2024-10-01,ATM_1,Urban,Tuesday,0,926413
2024-10-02,ATM_1,Urban,Wednesday,0,751565
2024-10-03,ATM_1,Urban,Thursday,0,896551
2024-10-04,ATM_1,Urban,Friday,0,735253
2024-10-05,ATM_1,Urban,Saturday,1,851849
2024-10-06,ATM_1,Urban,Sunday,1,683229
2024-10-07,ATM_1,Urban,Monday,0,618264
2024-10-08,ATM_1,Urban,Tuesday,0,773252
2024-10-09,ATM_1,Urban,Wednesday,0,687227
2024-10-10,ATM_1,Urban,Thursday,0,637671
2024-10-11,ATM_1,Urban,Friday,0,593437
2024-10-12,ATM_1,Urban,Saturday,1,775700
2024-10-13,ATM_1,Urban,Sunday,1,666610
2024-10-14,ATM_1,Urban,Monday,0,661841
2024-10-15,ATM_1,Urban,Tuesday,0,533125
2024-10-16,ATM_1,Urban,Wednesday,0,542477
2024-10-17,ATM_1,Urban,Thursday,0,649336
2024-10-18,ATM_1,Urban,Friday,0,543069
2024-10-19,ATM_1,Urban,Saturday,1,728420
2024-10-20,ATM_1,Urban,Sunday,1,562480
2024-10-21,ATM_1,Urban,Monday,0,655801
2024-10-22,ATM_1,Urban,Tuesday,0,609896
2024-10-23,ATM_1,Urban,Wednesday,0,485297
2024-10-24,ATM_1,Urban,Thursday,0,566986
2024-10-25,ATM_1,Urban,Friday,0,545764
2024-10-26,ATM_1,Urban,Saturday,1,635618
2024-10-27,ATM_1,Urban,Sunday,1,710600
2024-10-28,ATM_1,Urban,Monday,0,538118
2024-10-29,ATM_1,Urban,Tuesday,0,478816
2024-10-30,ATM_1,Urban,Wednesday,0,618013
2024-10-31,ATM_1,Urban,Thursday,0,610463
2024-11-01,ATM_1,Urban,Friday,0,677593
2024-11-02,ATM_1,Urban,Saturday,1,777325
2024-11-03,ATM_1,Urban,Sunday,1,806852
2024-11-04,ATM_1,Urban,Monday,0,764710
2024-11-05,ATM_1,Urban,Tuesday,0,795172
2024-11-06,ATM_1,Urban,Wednesday,0,673937
2024-11-07,ATM_1,Urban,Thursday,0,605565
2024-11-08,ATM_1,Urban,Friday,0,597227
2024-11-09,ATM_1,Urban,Saturday,1,730335
2024-11-10,ATM_1,Urban,Sunday,1,553202
2024-11-11,ATM_1,Urban,Monday,0,451602
2024-11-12,ATM_1,Urban,Tuesday,0,469287
2024-11-13,ATM_1,Urban,Wednesday,0,679428
2024-11-14,ATM_1,Urban,Thursday,0,440067
2024-11-15,ATM_1,Urban,Friday,0,736179
2024-11-16,ATM_1,Urban,Saturday,1,824015
2024-11-17,ATM_1,Urban,Sunday,1,658472
2024-11-18,ATM_1,Urban,Monday,0,601509
2024-11-19,ATM_1,Urban,Tuesday,0,549427
2024-11-20,ATM_1,Urban,Wednesday,0,592129
2024-11-21,ATM_1,Urban,Thursday,0,471411
2024-11-22,ATM_1,Urban,Friday,0,661982
2024-11-23,ATM_1,Urban,Saturday,1,681377
2024-11-24,ATM_1,Urban,Sunday,1,619967
2024-11-25,ATM_1,Urban,Monday,0,498089
2024-11-26,ATM_1,Urban,Tuesday,0,704753
2024-11-27,ATM_1,Urban,Wednesday,0,491647
2024-11-28,ATM_1,Urban,Thursday,0,582676
2024-11-29,ATM_1,Urban,Friday,0,632079
2024-11-30,ATM_1,Urban,Saturday,1,635324
2024-12-01,ATM_1,Urban,Sunday,1,806383
2024-12-02,ATM_1,Urban,Monday,0,695474
2024-12-03,ATM_1,Urban,Tuesday,0,608153
2024-12-04,ATM_1,Urban,Wednesday,0,635973
2024-12-05,ATM_1,Urban,Thursday,0,636782
2024-12-06,ATM_1,Urban,Friday,0,521701
2024-12-07,ATM_1,Urban,Saturday,1,603204
2024-12-08,ATM_1,Urban,Sunday,1,682577
2024-12-09,ATM_1,Urban,Monday,0,440238
2024-12-10,ATM_1,Urban,Tuesday,0,529245
2024-12-11,ATM_1,Urban,Wednesday,0,447990
2024-12-12,ATM_1,Urban,Thursday,0,423433
2024-12-13,ATM_1,Urban,Friday,0,512808
2024-12-14,ATM_1,Urban,Saturday,1,597631
2024-12-15,ATM_1,Urban,Sunday,1,505129
2024-12-16,ATM_1,Urban,Monday,0,552154
2024-12-17,ATM_1,Urban,Tuesday,0,597482
2024-12-18,ATM_1,Urban,Wednesday,0,340652
2024-12-19,ATM_1,Urban,Thursday,0,483604
2024-12-20,ATM_1,Urban,Friday,0,422759
2024-12-21,ATM_1,Urban,Saturday,1,682606
2024-12-22,ATM_1,Urban,Sunday,1,486516
2024-12-23,ATM_1,Urban,Monday,0,428375
2024-12-24,ATM_1,Urban,Tuesday,0,415682
2024-12-25,ATM_1,Urban,Wednesday,0,570461
2024-12-26,ATM_1,Urban,Thursday,0,459099
2024-12-27,ATM_1,Urban,Friday,0,445171
2024-12-28,ATM_1,Urban,Saturday,1,566014
2024-12-29,ATM_1,Urban,Sunday,1,453997
2024-12-30,ATM_1,Urban,Monday,0,526959
2023-01-01,ATM_2,Urban,Sunday,1,753709
2023-01-02,ATM_2,Urban,Monday,0,641722
2023-01-03,ATM_2,Urban,Tuesday,0,760122
2023-01-04,ATM_2,Urban,Wednesday,0,625949
2023-01-05,ATM_2,Urban,Thursday,0,711543
2023-01-06,ATM_2,Urban,Friday,0,531836
2023-01-07,ATM_2,Urban,Saturday,1,616394
2023-01-08,ATM_2,Urban,Sunday,1,636844
2023-01-09,ATM_2,Urban,Monday,0,528924
2023-01-10,ATM_2,Urban,Tuesday,0,563238
2023-01-11,ATM_2,Urban,Wednesday,0,474890
2023-01-12,ATM_2,Urban,Thursday,0,436827
2023-01-13,ATM_2,Urban,Friday,0,544526
2023-01-14,ATM_2,Urban,Saturday,1,578051
2023-01-15,ATM_2,Urban,Sunday,1,620163
2023-01-16,ATM_2,Urban,Monday,0,487355
2023-01-17,ATM_2,Urban,Tuesday,0,515503
2023-01-18,ATM_2,Urban,Wednesday,0,567005
2023-01-19,ATM_2,Urban,Thursday,0,496371
2023-01-20,ATM_2,Urban,Friday,0,499150
2023-01-21,ATM_2,Urban,Saturday,1,619361
2023-01-22,ATM_2,Urban,Sunday,1,662510
2023-01-23,ATM_2,Urban,Monday,0,443724
2023-01-24,ATM_2,Urban,Tuesday,0,521040
2023-01-25,ATM_2,Urban,Wednesday,0,521358
2023-01-26,ATM_2,Urban,Thursday,0,594597
2023-01-27,ATM_2,Urban,Friday,0,548777
2023-01-28,ATM_2,Urban,Saturday,1,648013
2023-01-29,ATM_2,Urban,Sunday,1,609074
2023-01-30,ATM_2,Urban,Monday,0,454266
2023-01-31,ATM_2,Urban,Tuesday,0,493030
2023-02-01,ATM_2,Urban,Wednesday,0,577915
2023-02-02,ATM_2,Urban,Thursday,0,765352
2023-02-03,ATM_2,Urban,Friday,0,661907
2023-02-04,ATM_2,Urban,Saturday,1,795174
2023-02-05,ATM_2,Urban,Sunday,1,615572
2023-02-06,ATM_2,Urban,Monday,0,576040
2023-02-07,ATM_2,Urban,Tuesday,0,565799
2023-02-08,ATM_2,Urban,Wednesday,0,626822
2023-02-09,ATM_2,Urban,Thursday,0,556506
2023-02-10,ATM_2,Urban,Friday,0,488365
2023-02-11,ATM_2,Urban,Saturday,1,512174
2023-02-12,ATM_2,Urban,Sunday,1,611223
2023-02-13,ATM_2,Urban,Monday,0,511961
2023-02-14,ATM_2,Urban,Tuesday,0,539763
2023-02-15,ATM_2,Urban,Wednesday,0,443426
2023-02-16,ATM_2,Urban,Thursday,0,586009
2023-02-17,ATM_2,Urban,Friday,0,515810
2023-02-18,ATM_2,Urban,Saturday,1,530053
2023-02-19,ATM_2,Urban,Sunday,1,669581
2023-02-20,ATM_2,Urban,Monday,0,573164
2023-02-21,ATM_2,Urban,Tuesday,0,535348
2023-02-22,ATM_2,Urban,Wednesday,0,390944
2023-02-23,ATM_2,Urban,Thursday,0,487123
2023-02-24,ATM_2,Urban,Friday,0,512075
2023-02-25,ATM_2,Urban,Saturday,1,531189
2023-02-26,ATM_2,Urban,Sunday,1,589659
2023-02-27,ATM_2,Urban,Monday,0,547961
2023-02-28,ATM_2,Urban,Tuesday,0,575293
2023-03-01,ATM_2,Urban,Wednesday,0,615398
2023-03-02,ATM_2,Urban,Thursday,0,565066
2023-03-03,ATM_2,Urban,Friday,0,745121
2023-03-04,ATM_2,Urban,Saturday,1,780330
2023-03-05,ATM_2,Urban,Sunday,1,709577
2023-03-06,ATM_2,Urban,Monday,0,574956
2023-03-07,ATM_2,Urban,Tuesday,0,578363
2023-03-08,ATM_2,Urban,Wednesday,0,542691
2023-03-09,ATM_2,Urban,Thursday,0,604424
2023-03-10,ATM_2,Urban,Friday,0,369236
2023-03-11,ATM_2,Urban,Saturday,1,478143
2023-03-12,ATM_2,Urban,Sunday,1,561770
2023-03-13,ATM_2,Urban,Monday,0,562179
2023-03-14,ATM_2,Urban,Tuesday,0,386263
2023-03-15,ATM_2,Urban,Wednesday,0,552402
2023-03-16,ATM_2,Urban,Thursday,0,585670
2023-03-17,ATM_2,Urban,Friday,0,556896
2023-03-18,ATM_2,Urban,Saturday,1,526419
2023-03-19,ATM_2,Urban,Sunday,1,480697
2023-03-20,ATM_2,Urban,Monday,0,642573
2023-03-21,ATM_2,Urban,Tuesday,0,531743
2023-03-22,ATM_2,Urban,Wednesday,0,555024
2023-03-23,ATM_2,Urban,Thursday,0,596322
2023-03-24,ATM_2,Urban,Friday,0,464222
2023-03-25,ATM_2,Urban,Saturday,1,629354
2023-03-26,ATM_2,Urban,Sunday,1,449217
2023-03-27,ATM_2,Urban,Monday,0,530433
2023-03-28,ATM_2,Urban,Tuesday,0,563646
2023-03-29,ATM_2,Urban,Wednesday,0,456909
2023-03-30,ATM_2,Urban,Thursday,0,552456
2023-03-31,ATM_2,Urban,Friday,0,387379
2023-04-01,ATM_2,Urban,Saturday,1,826348
2023-04-02,ATM_2,Urban,Sunday,1,631693
2023-04-03,ATM_2,Urban,Monday,0,629789
2023-04-04,ATM_2,Urban,Tuesday,0,786690
2023-04-05,ATM_2,Urban,Wednesday,0,709668
2023-04-06,ATM_2,Urban,Thursday,0,455014
2023-04-07,ATM_2,Urban,Friday,0,428543
2023-04-08,ATM_2,Urban,Saturday,1,611243
2023-04-09,ATM_2,Urban,Sunday,1,628995
2023-04-10,ATM_2,Urban,Monday,0,565738
2023-04-11,ATM_2,Urban,Tuesday,0,438846
2023-04-12,ATM_2,Urban,Wednesday,0,575689
2023-04-13,ATM_2,Urban,Thursday,0,377133
2023-04-14,ATM_2,Urban,Friday,0,550853
2023-04-15,ATM_2,Urban,Saturday,1,518369
2023-04-16,ATM_2,Urban,Sunday,1,619251
2023-04-17,ATM_2,Urban,Monday,0,528026
2023-04-18,ATM_2,Urban,Tuesday,0,553422
2023-04-19,ATM_2,Urban,Wednesday,0,520892
2023-04-20,ATM_2,Urban,Thursday,0,330435
2023-04-21,ATM_2,Urban,Friday,0,535331
2023-04-22,ATM_2,Urban,Saturday,1,495035
2023-04-23,ATM_2,Urban,Sunday,1,527530
2023-04-24,ATM_2,Urban,Monday,0,559663
2023-04-25,ATM_2,Urban,Tuesday,0,559412
2023-04-26,ATM_2,Urban,Wednesday,0,533023
2023-04-27,ATM_2,Urban,Thursday,0,470095
2023-04-28,ATM_2,Urban,Friday,0,575956
2023-04-29,ATM_2,Urban,Saturday,1,586951
2023-04-30,ATM_2,Urban,Sunday,1,519682
2023-05-01,ATM_2,Urban,Monday,0,752388
2023-05-02,ATM_2,Urban,Tuesday,0,744961
2023-05-03,ATM_2,Urban,Wednesday,0,481149
2023-05-04,ATM_2,Urban,Thursday,0,712767
2023-05-05,ATM_2,Urban,Friday,0,680084
2023-05-06,ATM_2,Urban,Saturday,1,589031
2023-05-07,ATM_2,Urban,Sunday,1,526039
2023-05-08,ATM_2,Urban,Monday,0,405647
2023-05-09,ATM_2,Urban,Tuesday,0,493736
2023-05-10,ATM_2,Urban,Wednesday,0,576511
2023-05-11,ATM_2,Urban,Thursday,0,503024
2023-05-12,ATM_2,Urban,Friday,0,556370
2023-05-13,ATM_2,Urban,Saturday,1,671944
2023-05-14,ATM_2,Urban,Sunday,1,650633
2023-05-15,ATM_2,Urban,Monday,0,471520
2023-05-16,ATM_2,Urban,Tuesday,0,449361
2023-05-17,ATM_2,Urban,Wednesday,0,414189
2023-05-18,ATM_2,Urban,Thursday,0,607042
2023-05-19,ATM_2,Urban,Friday,0,457506
2023-05-20,ATM_2,Urban,Saturday,1,525860
2023-05-21,ATM_2,Urban,Sunday,1,519771
2023-05-22,ATM_2,Urban,Monday,0,420534
2023-05-23,ATM_2,Urban,Tuesday,0,542863
2023-05-24,ATM_2,Urban,Wednesday,0,579419
2023-05-25,ATM_2,Urban,Thursday,0,540407
2023-05-26,ATM_2,Urban,Friday,0,609667
2023-05-27,ATM_2,Urban,Saturday,1,641300
2023-05-28,ATM_2,Urban,Sunday,1,486774
2023-05-29,ATM_2,Urban,Monday,0,361039
2023-05-30,ATM_2,Urban,Tuesday,0,620316
2023-05-31,ATM_2,Urban,Wednesday,0,327607
2023-06-01,ATM_2,Urban,Thursday,0,705046
2023-06-02,ATM_2,Urban,Friday,0,602372
2023-06-03,ATM_2,Urban,Saturday,1,739297
2023-06-04,ATM_2,Urban,Sunday,1,817383
2023-06-05,ATM_2,Urban,Monday,0,630451
2023-06-06,ATM_2,Urban,Tuesday,0,424809
2023-06-07,ATM_2,Urban,Wednesday,0,488755
2023-06-08,ATM_2,Urban,Thursday,0,505123
2023-06-09,ATM_2,Urban,Friday,0,464880
2023-06-10,ATM_2,Urban,Saturday,1,574277
2023-06-11,ATM_2,Urban,Sunday,1,595019
2023-06-12,ATM_2,Urban,Monday,0,389667
2023-06-13,ATM_2,Urban,Tuesday,0,455341
2023-06-14,ATM_2,Urban,Wednesday,0,495758
2023-06-15,ATM_2,Urban,Thursday,0,455298
2023-06-16,ATM_2,Urban,Friday,0,491455
2023-06-17,ATM_2,Urban,Saturday,1,708899
2023-06-18,ATM_2,Urban,Sunday,1,622788
2023-06-19,ATM_2,Urban,Monday,0,319744
2023-06-20,ATM_2,Urban,Tuesday,0,360614
2023-06-21,ATM_2,Urban,Wednesday,0,546997
2023-06-22,ATM_2,Urban,Thursday,0,498375
2023-06-23,ATM_2,Urban,Friday,0,559739
2023-06-24,ATM_2,Urban,Saturday,1,653854
2023-06-25,ATM_2,Urban,Sunday,1,619112
2023-06-26,ATM_2,Urban,Monday,0,513385
2023-06-27,ATM_2,Urban,Tuesday,0,596536
2023-06-28,ATM_2,Urban,Wednesday,0,396453
2023-06-29,ATM_2,Urban,Thursday,0,542269
2023-06-30,ATM_2,Urban,Friday,0,535755
2023-07-01,ATM_2,Urban,Saturday,1,649022
2023-07-02,ATM_2,Urban,Sunday,1,713019
2023-07-03,ATM_2,Urban,Monday,0,627470
2023-07-04,ATM_2,Urban,Tuesday,0,606857
2023-07-05,ATM_2,Urban,Wednesday,0,745791
2023-07-06,ATM_2,Urban,Thursday,0,600364
2023-07-07,ATM_2,Urban,Friday,0,470506
2023-07-08,ATM_2,Urban,Saturday,1,552434
2023-07-09,ATM_2,Urban,Sunday,1,536049
2023-07-10,ATM_2,Urban,Monday,0,452816
2023-07-11,ATM_2,Urban,Tuesday,0,488122
2023-07-12,ATM_2,Urban,Wednesday,0,602382
2023-07-13,ATM_2,Urban,Thursday,0,570521
2023-07-14,ATM_2,Urban,Friday,0,556396
2023-07-15,ATM_2,Urban,Saturday,1,662542
2023-07-16,ATM_2,Urban,Sunday,1,521018
2023-07-17,ATM_2,Urban,Monday,0,445305
2023-07-18,ATM_2,Urban,Tuesday,0,588396
2023-07-19,ATM_2,Urban,Wednesday,0,495148
2023-07-20,ATM_2,Urban,Thursday,0,493301
2023-07-21,ATM_2,Urban,Friday,0,636254
2023-07-22,ATM_2,Urban,Saturday,1,546342
2023-07-23,ATM_2,Urban,Sunday,1,537838
2023-07-24,ATM_2,Urban,Monday,0,554426
2023-07-25,ATM_2,Urban,Tuesday,0,624942
2023-07-26,ATM_2,Urban,Wednesday,0,360334
2023-07-27,ATM_2,Urban,Thursday,0,412168
2023-07-28,ATM_2,Urban,Friday,0,540252
2023-07-29,ATM_2,Urban,Saturday,1,666559
2023-07-30,ATM_2,Urban,Sunday,1,522346
2023-07-31,ATM_2,Urban,Monday,0,628047
2023-08-01,ATM_2,Urban,Tuesday,0,566448
2023-08-02,ATM_2,Urban,Wednesday,0,715554
2023-08-03,ATM_2,Urban,Thursday,0,720579
2023-08-04,ATM_2,Urban,Friday,0,629793
2023-08-05,ATM_2,Urban,Saturday,1,681056
2023-08-06,ATM_2,Urban,Sunday,1,546162
2023-08-07,ATM_2,Urban,Monday,0,547192
2023-08-08,ATM_2,Urban,Tuesday,0,467141
2023-08-09,ATM_2,Urban,Wednesday,0,396343
2023-08-10,ATM_2,Urban,Thursday,0,446343
2023-08-11,ATM_2,Urban,Friday,0,425739
2023-08-12,ATM_2,Urban,Saturday,1,484492
2023-08-13,ATM_2,Urban,Sunday,1,530631
2023-08-14,ATM_2,Urban,Monday,0,340310
2023-08-15,ATM_2,Urban,Tuesday,0,561831
2023-08-16,ATM_2,Urban,Wednesday,0,516667
2023-08-17,ATM_2,Urban,Thursday,0,433176
2023-08-18,ATM_2,Urban,Friday,0,447319
2023-08-19,ATM_2,Urban,Saturday,1,538435
2023-08-20,ATM_2,Urban,Sunday,1,680548
2023-08-21,ATM_2,Urban,Monday,0,597684
2023-08-22,ATM_2,Urban,Tuesday,0,395942
2023-08-23,ATM_2,Urban,Wednesday,0,486435
2023-08-24,ATM_2,Urban,Thursday,0,493554
2023-08-25,ATM_2,Urban,Friday,0,342080
2023-08-26,ATM_2,Urban,Saturday,1,642088
2023-08-27,ATM_2,Urban,Sunday,1,530381
2023-08-28,ATM_2,Urban,Monday,0,628898
2023-08-29,ATM_2,Urban,Tuesday,0,497164
2023-08-30,ATM_2,Urban,Wednesday,0,424978
2023-08-31,ATM_2,Urban,Thursday,0,511878
2023-09-01,ATM_2,Urban,Friday,0,741803
2023-09-02,ATM_2,Urban,Saturday,1,827769
2023-09-03,ATM_2,Urban,Sunday,1,820375
2023-09-04,ATM_2,Urban,Monday,0,782987
2023-09-05,ATM_2,Urban,Tuesday,0,678428
2023-09-06,ATM_2,Urban,Wednesday,0,439079
2023-09-07,ATM_2,Urban,Thursday,0,417456
2023-09-08,ATM_2,Urban,Friday,0,389469
2023-09-09,ATM_2,Urban,Saturday,1,465090
2023-09-10,ATM_2,Urban,Sunday,1,670263
2023-09-11,ATM_2,Urban,Monday,0,560975
2023-09-12,ATM_2,Urban,Tuesday,0,518479
2023-09-13,ATM_2,Urban,Wednesday,0,486849
2023-09-14,ATM_2,Urban,Thursday,0,478462
2023-09-15,ATM_2,Urban,Friday,0,608048
2023-09-16,ATM_2,Urban,Saturday,1,671024
2023-09-17,ATM_2,Urban,Sunday,1,610777
2023-09-18,ATM_2,Urban,Monday,0,518476
2023-09-19,ATM_2,Urban,Tuesday,0,564083
2023-09-20,ATM_2,Urban,Wednesday,0,489333
2023-09-21,ATM_2,Urban,Thursday,0,392260
2023-09-22,ATM_2,Urban,Friday,0,555791
2023-09-23,ATM_2,Urban,Saturday,1,479574
2023-09-24,ATM_2,Urban,Sunday,1,442127
2023-09-25,ATM_2,Urban,Monday,0,638352
2023-09-26,ATM_2,Urban,Tuesday,0,578354
2023-09-27,ATM_2,Urban,Wednesday,0,535594
2023-09-28,ATM_2,Urban,Thursday,0,536761
2023-09-29,ATM_2,Urban,Friday,0,497222
2023-09-30,ATM_2,Urban,Saturday,1,471297
2023-10-01,ATM_2,Urban,Sunday,1,957612
2023-10-02,ATM_2,Urban,Monday,0,714533
2023-10-03,ATM_2,Urban,Tuesday,0,751608
2023-10-04,ATM_2,Urban,Wednesday,0,801626
2023-10-05,ATM_2,Urban,Thursday,0,781813
2023-10-06,ATM_2,Urban,Friday,0,636243
2023-10-07,ATM_2,Urban,Saturday,1,553931
2023-10-08,ATM_2,Urban,Sunday,1,612938
2023-10-09,ATM_2,Urban,Monday,0,508597
2023-10-10,ATM_2,Urban,Tuesday,0,619733
2023-10-11,ATM_2,Urban,Wednesday,0,621400
2023-10-12,ATM_2,Urban,Thursday,0,620379
2023-10-13,ATM_2,Urban,Friday,0,641138
2023-10-14,ATM_2,Urban,Saturday,1,764989
2023-10-15,ATM_2,Urban,Sunday,1,603228
2023-10-16,ATM_2,Urban,Monday,0,579922
2023-10-17,ATM_2,Urban,Tuesday,0,675342
2023-10-18,ATM_2,Urban,Wednesday,0,536625
2023-10-19,ATM_2,Urban,Thursday,0,620846
2023-10-20,ATM_2,Urban,Friday,0,634161
2023-10-21,ATM_2,Urban,Saturday,1,683529
2023-10-22,ATM_2,Urban,Sunday,1,587476
2023-10-23,ATM_2,Urban,Monday,0,539989
2023-10-24,ATM_2,Urban,Tuesday,0,525373
2023-10-25,ATM_2,Urban,Wednesday,0,698652
2023-10-26,ATM_2,Urban,Thursday,0,513368
2023-10-27,ATM_2,Urban,Friday,0,662479
2023-10-28,ATM_2,Urban,Saturday,1,654075
2023-10-29,ATM_2,Urban,Sunday,1,609427
2023-10-30,ATM_2,Urban,Monday,0,675766
